"age","sex","agehrp","ethnicityew","ethhuk11","n"
4,1,30,6,5,2
4,1,30,6,6,41
4,1,30,7,2,1
4,1,30,7,5,1
4,1,30,7,6,1
4,1,30,7,7,19
4,1,30,8,4,1
4,1,30,8,8,8
4,1,31,2,2,471
4,1,31,2,4,9
4,1,31,2,5,2
4,1,31,4,2,1
4,1,31,4,4,36
4,1,31,4,6,2
4,1,31,5,2,10
4,1,31,5,4,4
4,1,31,5,5,7
4,1,31,5,6,5
4,1,31,5,7,5
4,1,31,6,4,2
4,1,31,6,6,76
4,1,31,7,5,1
4,1,31,7,7,39
4,1,31,8,2,1
4,1,31,8,8,5
4,1,32,2,2,474
4,1,32,2,3,2
4,1,32,2,4,18
4,1,32,2,5,4
4,1,32,2,6,2
4,1,32,2,7,1
4,1,32,3,3,1
4,1,32,4,2,5
4,1,32,4,4,40
4,1,32,4,6,1
4,1,32,4,8,1
4,1,32,5,2,16
4,1,32,5,4,10
4,1,32,5,5,14
4,1,32,5,6,10
4,1,32,5,7,5
4,1,32,6,6,107
4,1,32,6,7,1
4,1,32,7,5,1
4,1,32,7,6,2
4,1,32,7,7,42
4,1,32,7,8,1
4,1,32,8,6,1
4,1,32,8,8,9
4,1,33,2,2,524
4,1,33,2,3,2
4,1,33,2,4,14
4,1,33,2,5,4
4,1,33,2,6,1
4,1,33,2,7,2
4,1,33,2,8,2
4,1,33,3,3,1
4,1,33,4,2,4
4,1,33,4,4,55
4,1,33,4,5,1
4,1,33,4,8,1
4,1,33,5,2,17
4,1,33,5,5,9
4,1,33,5,6,4
4,1,33,5,7,10
4,1,33,5,8,3
4,1,33,6,6,93
4,1,33,6,7,1
4,1,33,6,8,1
4,1,33,7,4,2
4,1,33,7,5,1
4,1,33,7,7,26
4,1,33,8,7,2
4,1,33,8,8,5
4,1,34,2,2,529
4,1,34,2,3,1
4,1,34,2,4,21
4,1,34,2,5,5
4,1,34,2,6,4
4,1,34,2,7,1
4,1,34,2,8,3
4,1,34,3,3,4
4,1,34,4,2,4
4,1,34,4,4,50
4,1,34,4,5,1
4,1,34,4,6,1
4,1,34,5,2,16
4,1,34,5,4,5
4,1,34,5,5,8
4,1,34,5,6,8
4,1,34,5,7,3
4,1,34,5,8,1
4,1,34,6,6,104
4,1,34,7,5,1
4,1,34,7,7,41
4,1,34,8,4,1
4,1,34,8,6,1
4,1,34,8,8,7
4,1,35,2,2,538
4,1,35,2,3,3
4,1,35,2,4,13
4,1,35,2,5,2
4,1,35,2,6,2
4,1,35,2,7,2
4,1,35,3,3,1
4,1,35,4,2,4
4,1,35,4,4,40
4,1,35,5,2,15
4,1,35,5,3,1
4,1,35,5,4,7
4,1,35,5,5,1
4,1,35,5,6,9
4,1,35,5,7,8
4,1,35,5,8,1
4,1,35,6,4,1
4,1,35,6,6,123
4,1,35,6,7,2
4,1,35,7,5,3
4,1,35,7,6,1
4,1,35,7,7,37
4,1,35,7,8,1
4,1,35,8,2,1
4,1,35,8,5,1
4,1,35,8,8,17
4,1,36,2,2,670
4,1,36,2,3,2
4,1,36,2,4,16
4,1,36,2,5,3
4,1,36,2,6,2
4,1,36,2,7,1
4,1,36,2,8,1
4,1,36,3,2,2
4,1,36,3,3,2
4,1,36,4,2,4
4,1,36,4,4,39
4,1,36,4,5,1
4,1,36,4,8,3
4,1,36,5,2,19
4,1,36,5,4,2
4,1,36,5,5,9
4,1,36,5,6,5
4,1,36,5,7,3
4,1,36,5,8,2
4,1,36,6,4,2
4,1,36,6,5,1
4,1,36,6,6,136
4,1,36,6,8,1
4,1,36,7,2,1
4,1,36,7,5,2
4,1,36,7,6,2
4,1,36,7,7,39
4,1,36,7,8,1
4,1,36,8,6,1
4,1,36,8,7,1
4,1,36,8,8,18
4,1,37,2,2,621
4,1,37,2,3,7
4,1,37,2,4,21
4,1,37,2,5,2
4,1,37,2,6,4
4,1,37,2,7,1
4,1,37,2,8,5
4,1,37,3,2,2
4,1,37,3,3,1
4,1,37,4,2,4
4,1,37,4,4,44
4,1,37,5,2,20
4,1,37,5,3,3
4,1,37,5,4,4
4,1,37,5,5,7
4,1,37,5,6,14
4,1,37,5,7,6
4,1,37,5,8,1
4,1,37,6,2,2
4,1,37,6,5,1
4,1,37,6,6,145
4,1,37,7,5,1
4,1,37,7,6,1
4,1,37,7,7,36
4,1,37,8,8,9
4,1,38,2,2,653
4,1,38,2,3,1
4,1,38,2,4,14
4,1,38,2,5,3
4,1,38,2,6,1
4,1,38,2,8,3
4,1,38,3,3,2
4,1,38,3,5,1
4,1,38,4,2,4
4,1,38,4,4,27
4,1,38,5,2,23
4,1,38,5,3,2
4,1,38,5,4,2
4,1,38,5,5,11
4,1,38,5,6,13
4,1,38,5,7,6
4,1,38,6,6,133
4,1,38,7,2,2
4,1,38,7,5,1
4,1,38,7,6,1
4,1,38,7,7,42
4,1,38,7,8,1
4,1,38,8,2,2
4,1,38,8,6,1
4,1,38,8,8,10
4,1,39,2,2,644
4,1,39,2,3,4
4,1,39,2,4,20
4,1,39,2,5,2
4,1,39,2,6,4
4,1,39,2,8,1
4,1,39,3,2,1
4,1,39,3,3,2
4,1,39,4,2,5
4,1,39,4,3,1
4,1,39,4,4,32
4,1,39,4,5,1
4,1,39,4,6,2
4,1,39,4,8,1
4,1,39,5,2,27
4,1,39,5,4,3
4,1,39,5,5,3
4,1,39,5,6,7
4,1,39,5,7,9
4,1,39,5,8,2
4,1,39,6,2,1
4,1,39,6,6,113
4,1,39,6,7,1
4,1,39,7,2,3
4,1,39,7,6,1
4,1,39,7,7,49
4,1,39,8,4,1
4,1,39,8,6,1
4,1,39,8,8,10
4,1,40,2,2,649
4,1,40,2,3,4
4,1,40,2,4,17
4,1,40,2,5,5
4,1,40,2,6,2
4,1,40,2,7,1
4,1,40,2,8,1
4,1,40,3,3,4
4,1,40,4,2,6
4,1,40,4,3,1
4,1,40,4,4,20
4,1,40,4,5,1
4,1,40,4,8,1
4,1,40,5,2,19
4,1,40,5,4,7
4,1,40,5,5,4
4,1,40,5,6,8
4,1,40,5,7,7
4,1,40,5,8,2
4,1,40,6,2,2
4,1,40,6,4,3
4,1,40,6,6,95
4,1,40,6,8,2
4,1,40,7,2,12
4,1,40,7,6,1
4,1,40,7,7,34
4,1,40,8,2,1
4,1,40,8,6,2
4,1,40,8,7,1
4,1,40,8,8,10
4,1,41,2,2,587
4,1,41,2,3,1
4,1,41,2,4,16
4,1,41,2,5,2
4,1,41,2,6,2
4,1,41,2,7,2
4,1,41,2,8,1
4,1,41,3,2,1
4,1,41,3,3,2
4,1,41,4,2,5
4,1,41,4,4,22
4,1,41,4,5,1
4,1,41,5,2,21
4,1,41,5,4,2
4,1,41,5,5,7
4,1,41,5,6,6
4,1,41,5,7,5
4,1,41,5,8,1
4,1,41,6,2,3
4,1,41,6,6,86
4,1,41,6,7,2
4,1,41,7,4,1
4,1,41,7,7,49
4,1,41,8,2,1
4,1,41,8,7,1
4,1,41,8,8,8
4,1,42,2,2,484
4,1,42,2,3,1
4,1,42,2,4,11
4,1,42,2,5,2
4,1,42,2,6,1
4,1,42,2,7,1
4,1,42,2,8,1
4,1,42,3,2,2
4,1,42,3,3,1
4,1,42,4,2,4
4,1,42,4,4,18
4,1,42,4,8,1
4,1,42,5,2,11
4,1,42,5,3,2
4,1,42,5,4,1
4,1,42,5,5,8
4,1,42,5,6,15
4,1,42,5,7,5
4,1,42,5,8,2
4,1,42,6,2,1
4,1,42,6,4,2
4,1,42,6,5,1
4,1,42,6,6,62
4,1,42,7,2,1
4,1,42,7,4,1
4,1,42,7,7,43
4,1,42,8,4,1
4,1,42,8,5,1
4,1,42,8,6,2
4,1,42,8,7,3
4,1,42,8,8,11
4,1,43,2,2,430
4,1,43,2,3,7
4,1,43,2,4,13
4,1,43,2,6,3
4,1,43,2,8,1
4,1,43,3,3,3
4,1,43,4,2,8
4,1,43,4,4,14
4,1,43,4,5,1
4,1,43,4,7,1
4,1,43,5,2,15
4,1,43,5,3,1
4,1,43,5,4,1
4,1,43,5,5,4
4,1,43,5,6,1
4,1,43,5,7,3
4,1,43,6,2,1
4,1,43,6,6,57
4,1,43,7,2,1
4,1,43,7,5,2
4,1,43,7,6,1
4,1,43,7,7,26
4,1,43,8,8,5
4,1,44,2,2,345
4,1,44,2,3,3
4,1,44,2,4,13
4,1,44,2,6,2
4,1,44,2,7,2
4,1,44,2,8,1
4,1,44,3,2,1
4,1,44,4,2,1
4,1,44,4,4,16
4,1,44,4,7,1
4,1,44,5,2,16
4,1,44,5,4,3
4,1,44,5,5,4
4,1,44,5,6,6
4,1,44,5,7,9
4,1,44,5,8,1
4,1,44,6,2,1
4,1,44,6,6,37
4,1,44,6,8,1
4,1,44,7,4,1
4,1,44,7,5,1
4,1,44,7,7,29
4,1,44,8,5,1
4,1,44,8,8,8
4,1,45,2,2,266
4,1,45,2,3,4
4,1,45,2,4,8
4,1,45,2,5,1
4,1,45,3,3,3
4,1,45,4,2,4
4,1,45,4,3,1
4,1,45,4,4,6
4,1,45,4,7,1
4,1,45,5,2,11
4,1,45,5,4,1
4,1,45,5,5,5
4,1,45,5,6,3
4,1,45,5,7,3
4,1,45,5,8,3
4,1,45,6,6,35
4,1,45,7,7,27
4,1,45,8,2,1
4,1,45,8,4,1
4,1,45,8,7,1
4,1,45,8,8,3
4,1,46,2,2,232
4,1,46,2,3,5
4,1,46,2,4,5
4,1,46,2,5,3
4,1,46,2,6,1
4,1,46,2,8,1
4,1,46,3,3,1
4,1,46,4,2,3
4,1,46,4,4,7
4,1,46,4,8,1
4,1,46,5,2,9
4,1,46,5,4,4
4,1,46,5,6,3
4,1,46,5,7,6
4,1,46,5,8,2
4,1,46,6,2,3
4,1,46,6,6,20
4,1,46,7,2,1
4,1,46,7,5,1
4,1,46,7,7,13
4,1,46,8,3,1
4,1,46,8,6,1
4,1,46,8,7,2
4,1,46,8,8,3
4,1,47,2,2,177
4,1,47,2,3,2
4,1,47,2,4,6
4,1,47,2,5,2
4,1,47,2,7,1
4,1,47,3,3,4
4,1,47,4,2,1
4,1,47,4,3,1
4,1,47,4,4,3
4,1,47,5,2,8
4,1,47,5,4,3
4,1,47,5,5,2
4,1,47,5,6,4
4,1,47,5,7,3
4,1,47,6,6,20
4,1,47,6,7,1
4,1,47,7,2,1
4,1,47,7,4,1
4,1,47,7,5,1
4,1,47,7,7,13
4,1,47,8,8,4
4,1,48,2,2,139
4,1,48,2,3,2
4,1,48,2,4,1
4,1,48,2,5,2
4,1,48,2,6,1
4,1,48,2,8,1
4,1,48,3,2,2
4,1,48,4,2,1
4,1,48,4,4,6
4,1,48,5,2,5
4,1,48,5,6,4
4,1,48,5,7,4
4,1,48,5,8,2
4,1,48,6,6,16
4,1,48,6,7,1
4,1,48,7,7,10
4,1,48,8,6,1
4,1,48,8,8,1
4,1,49,2,2,101
4,1,49,2,3,2
4,1,49,2,4,2
4,1,49,2,5,1
4,1,49,3,3,2
4,1,49,4,2,2
4,1,49,4,4,2
4,1,49,5,2,7
4,1,49,5,4,1
4,1,49,5,5,2
4,1,49,5,7,2
4,1,49,6,6,10
4,1,49,7,2,1
4,1,49,7,7,10
4,1,49,7,8,1
4,1,49,8,8,2
4,1,50,2,2,82
4,1,50,2,3,2
4,1,50,2,4,1
4,1,50,2,6,1
4,1,50,4,2,2
4,1,50,4,4,4
4,1,50,5,2,7
4,1,50,5,3,1
4,1,50,5,6,4
4,1,50,5,7,1
4,1,50,6,6,6
4,1,50,7,7,9
4,1,50,8,8,2
4,1,51,2,2,64
4,1,51,2,4,1
4,1,51,4,4,4
4,1,51,5,2,5
4,1,51,5,3,1
4,1,51,5,5,2
4,1,51,5,6,1
4,1,51,5,7,1
4,1,51,6,6,5
4,1,51,7,7,5
4,1,51,7,8,1
4,1,51,8,8,2
4,1,52,2,2,38
4,1,52,2,4,1
4,1,52,4,2,2
4,1,52,4,4,1
4,1,52,5,2,3
4,1,52,5,4,1
4,1,52,6,6,4
4,1,52,7,7,6
4,1,52,8,8,1
4,1,53,2,2,46
4,1,53,4,4,1
4,1,53,5,2,4
4,1,53,5,7,1
4,1,53,6,6,5
4,1,53,7,7,3
4,1,53,8,8,3
4,1,54,2,2,30
4,1,54,2,4,2
4,1,54,2,5,1
4,1,54,4,4,1
4,1,54,5,2,1
4,1,54,5,3,1
4,1,54,6,6,7
4,1,54,7,7,4
4,1,54,8,7,1
4,1,55,2,2,15
4,1,55,4,4,1
4,1,55,5,2,2
4,1,55,5,4,1
4,1,55,6,2,1
4,1,55,6,6,5
4,1,55,7,2,1
4,1,55,7,7,2
4,1,56,2,2,21
4,1,56,5,2,2
4,1,56,5,5,1
4,1,56,6,6,4
4,1,56,7,7,2
4,1,56,8,2,1
4,1,57,2,2,10
4,1,57,2,4,1
4,1,57,5,2,3
4,1,57,6,6,3
4,1,57,7,7,1
4,1,58,2,2,19
4,1,58,5,2,1
4,1,58,6,6,3
4,1,58,6,8,1
4,1,58,7,7,1
4,1,59,2,2,6
4,1,59,2,4,1
4,1,59,6,6,2
4,1,60,2,2,6
4,1,60,4,4,1
4,1,60,6,6,1
4,1,60,7,7,1
4,1,61,2,2,1
4,1,61,7,7,3
4,1,62,2,2,2
4,1,62,5,7,1
4,1,62,6,6,2
4,1,62,7,7,2
4,1,63,2,2,5
4,1,63,4,4,1
4,1,63,5,2,1
4,1,64,2,2,5
4,1,64,2,3,1
4,1,64,7,7,1
4,1,65,2,2,4
4,1,65,6,5,1
4,1,66,5,2,1
4,1,67,2,2,2
4,1,67,4,2,2
4,1,67,5,2,1
4,1,67,6,6,1
4,1,68,2,2,1
4,1,69,2,2,4
4,1,70,2,2,3
4,1,70,4,2,1
4,1,70,6,6,2
4,1,72,2,2,1
4,1,72,5,2,1
4,1,73,5,2,1
4,1,73,6,6,1
4,1,74,2,2,1
4,1,77,5,7,1
4,1,77,7,7,1
4,1,81,4,2,1
4,1,84,2,2,1
4,1,84,5,2,1
4,1,85,6,5,1
4,1,86,2,2,4
4,1,86,6,2,1
4,1,86,6,6,1
4,2,17,8,8,1
4,2,18,2,2,1
4,2,18,2,5,1
4,2,18,6,6,2
4,2,19,2,2,3
4,2,19,5,2,2
4,2,19,6,6,2
4,2,19,8,8,1
4,2,20,2,2,25
4,2,20,2,5,1
4,2,20,4,4,3
4,2,20,5,2,2
4,2,20,5,5,1
4,2,20,7,7,1
4,2,21,2,2,75
4,2,21,5,2,8
4,2,21,5,5,4
4,2,21,6,6,2
4,2,21,7,7,4
4,2,22,2,2,121
4,2,22,2,4,2
4,2,22,2,5,1
4,2,22,2,7,1
4,2,22,4,2,1
4,2,22,4,4,2
4,2,22,5,2,5
4,2,22,5,4,1
4,2,22,5,5,2
4,2,22,5,6,1
4,2,22,5,8,1
4,2,22,6,6,1
4,2,22,6,7,1
4,2,22,7,7,5
4,2,23,2,2,194
4,2,23,2,5,1
4,2,23,2,7,3
4,2,23,4,2,1
4,2,23,4,4,7
4,2,23,5,2,13
4,2,23,5,5,11
4,2,23,5,6,1
4,2,23,5,7,2
4,2,23,6,6,4
4,2,23,7,5,1
4,2,23,7,6,1
4,2,23,7,7,4
4,2,23,8,8,1
4,2,24,2,2,248
4,2,24,2,3,1
4,2,24,2,4,2
4,2,24,2,8,2
4,2,24,3,2,1
4,2,24,4,4,6
4,2,24,5,2,8
4,2,24,5,4,1
4,2,24,5,5,5
4,2,24,5,6,1
4,2,24,5,7,1
4,2,24,6,6,13
4,2,24,7,5,1
4,2,24,7,7,16
4,2,24,8,8,5
4,2,25,2,2,287
4,2,25,2,4,2
4,2,25,2,5,2
4,2,25,4,4,14
4,2,25,4,8,1
4,2,25,5,2,12
4,2,25,5,4,2
4,2,25,5,5,8
4,2,25,5,7,4
4,2,25,6,6,15
4,2,25,6,8,1
4,2,25,7,5,1
4,2,25,7,7,10
4,2,25,8,2,2
4,2,25,8,4,2
4,2,26,2,2,307
4,2,26,2,4,7
4,2,26,2,5,3
4,2,26,2,6,1
4,2,26,2,7,2
4,2,26,4,2,1
4,2,26,4,4,14
4,2,26,5,2,8
4,2,26,5,4,2
4,2,26,5,5,6
4,2,26,5,6,3
4,2,26,5,7,1
4,2,26,6,6,12
4,2,26,7,7,12
4,2,26,7,8,1
4,2,26,8,2,1
4,2,27,2,2,277
4,2,27,2,4,8
4,2,27,2,5,2
4,2,27,2,8,2
4,2,27,3,3,1
4,2,27,4,2,4
4,2,27,4,4,21
4,2,27,5,2,16
4,2,27,5,5,8
4,2,27,5,6,1
4,2,27,5,7,2
4,2,27,5,8,2
4,2,27,6,2,1
4,2,27,6,6,28
4,2,27,6,7,1
4,2,27,7,5,1
4,2,27,7,7,13
4,2,27,8,2,4
4,2,27,8,4,1
4,2,27,8,8,13
4,2,28,2,2,357
4,2,28,2,4,5
4,2,28,2,5,2
4,2,28,4,2,1
4,2,28,4,4,26
4,2,28,4,5,3
4,2,28,4,6,2
4,2,28,5,2,13
4,2,28,5,4,5
4,2,28,5,5,5
4,2,28,5,6,3
4,2,28,5,7,6
4,2,28,5,8,1
4,2,28,6,3,1
4,2,28,6,4,1
4,2,28,6,6,34
4,2,28,7,5,1
4,2,28,7,7,22
4,2,28,8,2,1
4,2,28,8,6,1
4,2,28,8,8,9
4,2,29,2,2,359
4,2,29,2,3,1
4,2,29,2,4,9
4,2,29,2,5,2
4,2,29,2,8,1
4,2,29,3,3,1
4,2,29,4,2,4
4,2,29,4,4,24
4,2,29,4,6,1
4,2,29,4,8,1
4,2,29,5,2,16
4,2,29,5,4,4
4,2,29,5,5,12
4,2,29,5,6,2
4,2,29,5,7,1
4,2,29,6,2,2
4,2,29,6,6,35
4,2,29,7,4,1
4,2,29,7,7,18
4,2,29,8,7,1
4,2,29,8,8,3
4,2,30,2,2,443
4,2,30,2,3,1
4,2,30,2,4,5
4,2,30,2,5,3
4,2,30,2,6,2
4,2,30,2,7,3
4,2,30,2,8,3
4,2,30,3,2,1
4,2,30,3,3,1
4,2,30,4,2,6
4,2,30,4,3,1
4,2,30,4,4,48
4,2,30,5,2,13
4,2,30,5,4,2
4,2,30,5,5,10
4,2,30,5,6,8
4,2,30,5,7,4
4,2,30,5,8,1
4,2,30,6,6,52
4,2,30,7,5,2
4,2,30,7,7,27
4,2,30,8,6,2
4,2,30,8,8,8
4,2,31,2,2,430
4,2,31,2,3,2
4,2,31,2,4,13
4,2,31,2,5,2
4,2,31,2,6,1
4,2,31,3,3,1
4,2,31,4,2,3
4,2,31,4,4,30
4,2,31,5,2,16
4,2,31,5,4,2
4,2,31,5,5,8
4,2,31,5,6,8
4,2,31,5,7,2
4,2,31,5,8,4
4,2,31,6,6,58
4,2,31,6,8,1
4,2,31,7,2,2
4,2,31,7,7,32
4,2,31,7,8,1
4,2,31,8,6,1
4,2,31,8,7,1
4,2,31,8,8,8
4,2,32,2,2,523
4,2,32,2,3,1
4,2,32,2,4,10
4,2,32,2,5,2
4,2,32,2,6,1
4,2,32,2,8,1
4,2,32,3,2,2
4,2,32,3,4,1
4,2,32,4,2,1
4,2,32,4,4,35
4,2,32,4,5,1
4,2,32,5,2,18
4,2,32,5,4,3
4,2,32,5,5,6
4,2,32,5,6,8
4,2,32,5,7,5
4,2,32,6,6,74
4,2,32,7,2,1
4,2,32,7,7,32
4,2,32,8,4,1
4,2,32,8,7,1
4,2,32,8,8,6
4,2,33,2,2,507
4,2,33,2,3,6
4,2,33,2,4,12
4,2,33,2,5,3
4,2,33,2,6,2
4,2,33,2,8,1
4,2,33,3,3,1
4,2,33,4,2,6
4,2,33,4,4,34
4,2,33,4,8,1
4,2,33,5,2,13
4,2,33,5,4,2
4,2,33,5,5,6
4,2,33,5,6,9
4,2,33,5,7,10
4,2,33,6,2,1
4,2,33,6,4,1
4,2,33,6,6,113
4,2,33,6,8,1
4,2,33,7,6,2
4,2,33,7,7,41
4,2,33,7,8,2
4,2,33,8,6,1
4,2,33,8,7,3
4,2,33,8,8,6
4,2,34,2,2,462
4,2,34,2,3,3
4,2,34,2,4,17
4,2,34,2,5,6
4,2,34,2,7,1
4,2,34,2,8,1
4,2,34,3,2,1
4,2,34,3,3,1
4,2,34,4,2,6
4,2,34,4,4,29
4,2,34,5,2,13
4,2,34,5,3,1
4,2,34,5,4,4
4,2,34,5,5,7
4,2,34,5,6,6
4,2,34,5,7,2
4,2,34,5,8,1
4,2,34,6,2,1
4,2,34,6,3,1
4,2,34,6,4,1
4,2,34,6,5,1
4,2,34,6,6,108
4,2,34,6,7,1
4,2,34,6,8,1
4,2,34,7,2,1
4,2,34,7,5,1
4,2,34,7,6,1
4,2,34,7,7,36
4,2,34,8,2,1
4,2,34,8,7,1
4,2,34,8,8,7
4,2,35,2,2,565
4,2,35,2,3,4
4,2,35,2,4,17
4,2,35,2,5,2
4,2,35,2,6,2
4,2,35,2,7,5
4,2,35,2,8,1
4,2,35,3,3,3
4,2,35,4,2,5
4,2,35,4,4,38
4,2,35,4,6,2
4,2,35,4,8,1
4,2,35,5,2,14
4,2,35,5,4,2
4,2,35,5,5,8
4,2,35,5,6,12
4,2,35,5,7,4
4,2,35,5,8,4
4,2,35,6,5,1
4,2,35,6,6,131
4,2,35,7,2,1
4,2,35,7,5,1
4,2,35,7,6,2
4,2,35,7,7,46
4,2,35,8,2,1
4,2,35,8,8,13
4,2,36,2,2,612
4,2,36,2,3,1
4,2,36,2,4,16
4,2,36,2,5,5
4,2,36,2,6,2
4,2,36,2,7,1
4,2,36,2,8,6
4,2,36,3,2,2
4,2,36,4,2,4
4,2,36,4,4,41
4,2,36,4,6,1
4,2,36,4,7,2
4,2,36,4,8,1
4,2,36,5,2,11
4,2,36,5,4,4
4,2,36,5,5,7
4,2,36,5,6,7
4,2,36,5,7,9
4,2,36,5,8,2
4,2,36,6,2,1
4,2,36,6,6,96
4,2,36,7,2,2
4,2,36,7,6,1
4,2,36,7,7,36
4,2,36,8,4,1
4,2,36,8,5,1
4,2,36,8,6,1
4,2,36,8,7,1
4,2,36,8,8,11
4,2,37,2,2,575
4,2,37,2,3,6
4,2,37,2,4,15
4,2,37,2,5,1
4,2,37,2,6,3
4,2,37,2,7,1
4,2,37,2,8,1
4,2,37,3,2,3
4,2,37,3,3,1
4,2,37,4,2,4
4,2,37,4,4,38
4,2,37,4,5,3
4,2,37,5,2,18
4,2,37,5,3,1
4,2,37,5,4,10
4,2,37,5,5,7
4,2,37,5,6,6
4,2,37,5,7,7
4,2,37,5,8,1
4,2,37,6,2,2
4,2,37,6,6,123
4,2,37,6,7,1
4,2,37,7,2,1
4,2,37,7,6,1
4,2,37,7,7,45
4,2,37,8,2,1
4,2,37,8,6,1
4,2,37,8,8,10
4,2,38,2,2,654
4,2,38,2,3,6
4,2,38,2,4,22
4,2,38,2,5,4
4,2,38,2,8,4
4,2,38,3,3,2
4,2,38,4,2,2
4,2,38,4,4,29
4,2,38,4,5,2
4,2,38,5,2,22
4,2,38,5,4,11
4,2,38,5,5,11
4,2,38,5,6,10
4,2,38,5,7,5
4,2,38,5,8,6
4,2,38,6,2,1
4,2,38,6,6,100
4,2,38,7,2,1
4,2,38,7,6,1
4,2,38,7,7,40
4,2,38,7,8,1
4,2,38,8,6,3
4,2,38,8,7,1
4,2,38,8,8,12
4,2,39,2,2,705
4,2,39,2,3,7
4,2,39,2,4,15
4,2,39,2,5,5
4,2,39,2,6,4
4,2,39,2,8,3
4,2,39,3,3,3
4,2,39,4,2,2
4,2,39,4,4,27
4,2,39,4,5,1
4,2,39,4,7,1
4,2,39,5,2,21
4,2,39,5,4,9
4,2,39,5,5,10
4,2,39,5,6,9
4,2,39,5,7,4
4,2,39,5,8,2
4,2,39,6,2,3
4,2,39,6,4,1
4,2,39,6,5,1
4,2,39,6,6,103
4,2,39,6,8,1
4,2,39,7,4,1
4,2,39,7,5,2
4,2,39,7,7,40
4,2,39,8,2,1
4,2,39,8,6,1
4,2,39,8,8,10
4,2,40,2,2,618
4,2,40,2,3,3
4,2,40,2,4,14
4,2,40,2,5,3
4,2,40,2,6,2
4,2,40,2,8,2
4,2,40,3,3,2
4,2,40,4,2,5
4,2,40,4,4,19
4,2,40,4,5,1
4,2,40,5,2,21
4,2,40,5,3,1
4,2,40,5,4,3
4,2,40,5,5,6
4,2,40,5,6,10
4,2,40,5,7,9
4,2,40,5,8,2
4,2,40,6,2,1
4,2,40,6,6,91
4,2,40,7,2,1
4,2,40,7,4,1
4,2,40,7,5,1
4,2,40,7,7,27
4,2,40,8,2,2
4,2,40,8,6,1
4,2,40,8,8,9
4,2,41,2,2,540
4,2,41,2,3,3
4,2,41,2,4,12
4,2,41,2,5,4
4,2,41,2,6,2
4,2,41,2,8,1
4,2,41,3,2,1
4,2,41,3,3,4
4,2,41,4,2,5
4,2,41,4,4,21
4,2,41,4,7,1
4,2,41,5,2,15
4,2,41,5,3,1
4,2,41,5,4,2
4,2,41,5,5,6
4,2,41,5,6,10
4,2,41,5,7,4
4,2,41,5,8,3
4,2,41,6,2,1
4,2,41,6,6,70
4,2,41,6,7,3
4,2,41,7,2,2
4,2,41,7,7,33
4,2,41,8,2,2
4,2,41,8,4,1
4,2,41,8,5,1
4,2,41,8,8,7
4,2,42,2,2,470
4,2,42,2,3,4
4,2,42,2,4,19
4,2,42,2,5,7
4,2,42,2,6,1
4,2,42,2,7,1
4,2,42,2,8,3
4,2,42,3,3,2
4,2,42,4,2,6
4,2,42,4,3,1
4,2,42,4,4,18
4,2,42,4,6,1
4,2,42,5,2,10
4,2,42,5,4,1
4,2,42,5,5,4
4,2,42,5,6,8
4,2,42,5,7,8
4,2,42,5,8,2
4,2,42,6,6,61
4,2,42,7,2,2
4,2,42,7,7,34
4,2,42,7,8,2
4,2,42,8,7,3
4,2,42,8,8,7
4,2,43,2,2,392
4,2,43,2,3,3
4,2,43,2,4,12
4,2,43,2,5,2
4,2,43,2,8,1
4,2,43,3,2,2
4,2,43,3,3,1
4,2,43,4,2,6
4,2,43,4,4,12
4,2,43,5,2,9
4,2,43,5,4,4
4,2,43,5,5,4
4,2,43,5,6,9
4,2,43,5,7,6
4,2,43,6,6,42
4,2,43,6,7,1
4,2,43,7,2,1
4,2,43,7,6,1
4,2,43,7,7,27
4,2,43,8,6,1
4,2,43,8,8,9
4,2,44,2,2,311
4,2,44,2,3,6
4,2,44,2,4,9
4,2,44,2,6,2
4,2,44,2,8,3
4,2,44,3,3,1
4,2,44,4,2,3
4,2,44,4,4,9
4,2,44,5,2,8
4,2,44,5,3,2
4,2,44,5,4,2
4,2,44,5,5,6
4,2,44,5,7,5
4,2,44,5,8,1
4,2,44,6,2,1
4,2,44,6,6,45
4,2,44,7,4,2
4,2,44,7,6,1
4,2,44,7,7,26
4,2,44,8,2,1
4,2,44,8,7,1
4,2,44,8,8,12
4,2,45,2,2,289
4,2,45,2,3,5
4,2,45,2,4,7
4,2,45,2,6,1
4,2,45,2,8,1
4,2,45,3,2,2
4,2,45,4,2,2
4,2,45,4,4,11
4,2,45,4,5,3
4,2,45,4,8,1
4,2,45,5,2,14
4,2,45,5,4,1
4,2,45,5,5,5
4,2,45,5,6,5
4,2,45,5,7,7
4,2,45,5,8,1
4,2,45,6,6,30
4,2,45,7,2,1
4,2,45,7,5,2
4,2,45,7,7,13
4,2,45,7,8,1
4,2,45,8,6,1
4,2,45,8,8,3
4,2,46,2,2,217
4,2,46,2,3,3
4,2,46,2,4,10
4,2,46,2,5,2
4,2,46,2,8,1
4,2,46,4,2,2
4,2,46,4,4,7
4,2,46,5,2,9
4,2,46,5,3,1
4,2,46,5,4,1
4,2,46,5,5,4
4,2,46,5,6,4
4,2,46,5,7,6
4,2,46,6,2,1
4,2,46,6,6,27
4,2,46,7,7,12
4,2,46,8,7,2
4,2,46,8,8,3
4,2,47,2,2,171
4,2,47,2,3,3
4,2,47,2,4,5
