age,agehrp,ethnicityew,ethhuk11,n,samesex
65,69,5,5,2,FALSE
65,69,6,2,2,FALSE
65,69,6,6,10,FALSE
65,69,7,7,3,FALSE
65,69,8,3,1,FALSE
65,69,8,8,1,FALSE
65,70,2,2,551,FALSE
65,70,2,3,8,FALSE
65,70,2,6,2,FALSE
65,70,2,7,1,FALSE
65,70,2,8,1,FALSE
65,70,3,2,3,FALSE
65,70,3,3,1,FALSE
65,70,4,2,1,FALSE
65,70,4,4,6,FALSE
65,70,4,8,2,FALSE
65,70,6,6,9,FALSE
65,70,7,2,1,FALSE
65,70,7,7,4,FALSE
65,70,8,8,1,FALSE
65,71,2,2,229,FALSE
65,71,2,3,4,FALSE
65,71,2,4,2,FALSE
65,71,2,5,1,FALSE
65,71,2,6,1,FALSE
65,71,3,2,2,FALSE
65,71,4,2,4,FALSE
65,71,4,8,1,FALSE
65,71,5,2,1,FALSE
65,71,6,6,14,FALSE
65,71,8,2,1,FALSE
65,71,8,8,2,FALSE
65,72,2,2,225,FALSE
65,72,2,4,4,FALSE
65,72,2,5,1,FALSE
65,72,2,6,2,FALSE
65,72,3,2,3,FALSE
65,72,4,2,3,FALSE
65,72,4,3,1,FALSE
65,72,6,6,10,FALSE
65,72,7,7,2,FALSE
65,72,8,8,1,FALSE
65,73,2,2,246,FALSE
65,73,2,3,1,FALSE
65,73,2,4,4,FALSE
65,73,2,6,1,FALSE
65,73,2,7,1,FALSE
65,73,3,3,2,FALSE
65,73,4,2,2,FALSE
65,73,4,4,2,FALSE
65,73,6,6,9,FALSE
65,73,7,7,3,FALSE
65,74,2,2,259,FALSE
65,74,2,3,4,FALSE
65,74,2,4,5,FALSE
65,74,2,6,3,FALSE
65,74,2,8,1,FALSE
65,74,3,2,1,FALSE
65,74,3,7,1,FALSE
65,74,4,2,2,FALSE
65,74,4,3,1,FALSE
65,74,4,4,5,FALSE
65,74,4,5,1,FALSE
65,74,6,2,1,FALSE
65,74,6,6,12,FALSE
65,74,7,7,2,FALSE
65,74,8,8,1,FALSE
65,75,2,2,234,FALSE
65,75,2,3,4,FALSE
65,75,2,4,3,FALSE
65,75,2,6,3,FALSE
65,75,4,2,3,FALSE
65,75,4,4,3,FALSE
65,75,6,2,2,FALSE
65,75,6,6,12,FALSE
65,75,7,2,2,FALSE
65,75,7,4,1,FALSE
65,75,7,7,3,FALSE
65,76,2,2,57,FALSE
65,76,2,6,1,FALSE
65,76,2,7,1,FALSE
65,76,4,6,1,FALSE
65,76,6,2,2,FALSE
65,76,6,6,2,FALSE
65,76,7,2,1,FALSE
65,76,8,8,1,FALSE
65,77,2,2,56,FALSE
65,77,2,4,1,FALSE
65,77,4,2,1,FALSE
65,77,6,6,2,FALSE
65,77,7,2,1,FALSE
65,78,2,2,64,FALSE
65,78,2,3,3,FALSE
65,78,2,4,1,FALSE
65,78,2,5,2,FALSE
65,78,4,2,2,FALSE
65,78,4,6,1,FALSE
65,78,5,2,1,FALSE
65,78,6,6,6,FALSE
65,78,8,8,1,FALSE
65,79,2,2,63,FALSE
65,79,3,2,1,FALSE
65,79,4,2,1,FALSE
65,79,4,4,1,FALSE
65,79,6,3,1,FALSE
65,79,6,5,1,FALSE
65,79,6,6,3,FALSE
65,79,7,7,2,FALSE
65,80,2,2,49,FALSE
65,80,2,6,1,FALSE
65,80,2,8,1,FALSE
65,80,4,4,2,FALSE
65,80,4,6,1,FALSE
65,80,6,6,2,FALSE
65,81,2,2,23,FALSE
65,81,4,2,1,FALSE
65,82,2,2,20,FALSE
65,82,4,4,1,FALSE
65,82,6,2,1,FALSE
65,83,2,2,18,FALSE
65,83,6,2,2,FALSE
65,83,6,6,1,FALSE
65,84,2,2,8,FALSE
65,84,2,6,1,FALSE
65,84,3,2,1,FALSE
65,84,6,2,1,FALSE
65,84,6,6,1,FALSE
65,85,2,2,17,FALSE
65,85,4,2,1,FALSE
65,85,4,4,1,FALSE
65,85,6,2,1,FALSE
65,86,2,2,21,FALSE
65,86,2,4,2,FALSE
65,86,4,2,1,FALSE
65,86,6,6,2,FALSE
66,17,2,2,2,FALSE
66,22,2,2,1,FALSE
66,26,2,3,1,FALSE
66,28,2,2,1,FALSE
66,29,2,2,1,FALSE
66,29,2,3,1,FALSE
66,30,6,6,1,FALSE
66,33,2,2,1,FALSE
66,34,2,6,1,FALSE
66,35,2,4,1,FALSE
66,35,2,5,1,FALSE
66,36,2,2,1,FALSE
66,37,2,2,1,FALSE
66,38,2,2,1,FALSE
66,38,2,6,1,FALSE
66,38,4,6,1,FALSE
66,39,2,2,1,FALSE
66,39,2,4,1,FALSE
66,39,2,6,1,FALSE
66,39,4,4,1,FALSE
66,40,2,2,2,FALSE
66,41,2,2,2,FALSE
66,41,2,7,2,FALSE
66,41,8,2,1,FALSE
66,42,2,7,1,FALSE
66,42,8,8,1,FALSE
66,43,2,2,7,FALSE
66,43,2,6,1,FALSE
66,43,4,2,1,FALSE
66,44,2,2,4,FALSE
66,44,4,5,1,FALSE
66,44,6,6,1,FALSE
66,45,2,2,7,FALSE
66,45,8,8,1,FALSE
66,46,2,2,8,FALSE
66,46,2,3,1,FALSE
66,46,7,7,1,FALSE
66,47,2,2,14,FALSE
66,47,2,6,1,FALSE
66,47,2,7,1,FALSE
66,47,2,8,1,FALSE
66,47,6,6,1,FALSE
66,47,7,7,1,FALSE
66,48,2,2,18,FALSE
66,48,2,4,1,FALSE
66,48,2,6,2,FALSE
66,48,7,7,1,FALSE
66,49,2,2,26,FALSE
66,50,2,2,25,FALSE
66,50,2,4,3,FALSE
66,50,2,7,1,FALSE
66,50,4,2,1,FALSE
66,51,2,2,16,FALSE
66,51,2,3,1,FALSE
66,51,2,4,1,FALSE
66,51,4,2,3,FALSE
66,51,6,6,1,FALSE
66,51,7,2,1,FALSE
66,51,7,7,2,FALSE
66,52,2,2,39,FALSE
66,52,2,6,2,FALSE
66,52,2,7,1,FALSE
66,52,2,8,1,FALSE
66,52,6,6,2,FALSE
66,52,7,7,1,FALSE
66,53,2,2,40,FALSE
66,53,2,3,1,FALSE
66,53,2,6,1,FALSE
66,53,2,7,1,FALSE
66,53,3,2,2,FALSE
66,53,3,3,1,FALSE
66,53,7,2,1,FALSE
66,54,2,2,51,FALSE
66,54,2,3,2,FALSE
66,54,2,4,1,FALSE
66,54,2,6,1,FALSE
66,54,4,2,1,FALSE
66,54,4,4,2,FALSE
66,54,6,6,3,FALSE
66,54,7,2,1,FALSE
66,54,7,7,2,FALSE
66,54,8,2,1,FALSE
66,55,2,2,63,FALSE
66,55,2,3,1,FALSE
66,55,2,6,1,FALSE
66,55,4,2,1,FALSE
66,55,6,2,1,FALSE
66,55,6,6,1,FALSE
66,56,2,2,99,FALSE
66,56,2,3,1,FALSE
66,56,2,4,2,FALSE
66,56,2,6,1,FALSE
66,56,3,2,1,FALSE
66,56,3,3,1,FALSE
66,56,4,2,2,FALSE
66,56,6,6,1,FALSE
66,56,7,2,1,FALSE
66,56,7,7,1,FALSE
66,56,8,8,1,FALSE
66,57,2,2,112,FALSE
66,57,2,4,1,FALSE
66,57,2,6,1,FALSE
66,57,2,7,3,FALSE
66,57,3,2,2,FALSE
66,57,4,3,1,FALSE
66,57,6,2,2,FALSE
66,57,6,6,4,FALSE
66,57,7,2,1,FALSE
66,57,7,7,1,FALSE
66,57,8,8,1,FALSE
66,58,2,2,124,FALSE
66,58,2,4,1,FALSE
66,58,2,5,1,FALSE
66,58,2,7,1,FALSE
66,58,2,8,1,FALSE
66,58,3,2,1,FALSE
66,58,6,2,1,FALSE
66,58,6,3,1,FALSE
66,58,6,6,3,FALSE
66,58,7,7,2,FALSE
66,58,8,8,2,FALSE
66,59,2,2,139,FALSE
66,59,2,3,1,FALSE
66,59,2,4,5,FALSE
66,59,2,8,1,FALSE
66,59,3,2,4,FALSE
66,59,4,4,1,FALSE
66,59,5,2,2,FALSE
66,59,6,6,5,FALSE
66,59,7,5,1,FALSE
66,59,7,6,1,FALSE
66,60,2,2,178,FALSE
66,60,2,3,3,FALSE
66,60,2,4,4,FALSE
66,60,2,5,2,FALSE
66,60,2,6,1,FALSE
66,60,3,2,4,FALSE
66,60,4,2,1,FALSE
66,60,5,2,1,FALSE
66,60,5,5,1,FALSE
66,60,6,6,7,FALSE
66,60,7,7,1,FALSE
66,61,2,2,196,FALSE
66,61,2,3,3,FALSE
66,61,2,4,2,FALSE
66,61,2,6,2,FALSE
66,61,2,8,2,FALSE
66,61,3,2,1,FALSE
66,61,3,3,1,FALSE
66,61,4,2,4,FALSE
66,61,4,4,2,FALSE
66,61,4,5,1,FALSE
66,61,6,5,1,FALSE
66,61,6,6,4,FALSE
66,61,7,7,3,FALSE
66,61,8,6,1,FALSE
66,61,8,8,1,FALSE
66,62,2,2,220,FALSE
66,62,2,3,2,FALSE
66,62,2,4,1,FALSE
66,62,2,5,1,FALSE
66,62,3,2,3,FALSE
66,62,3,3,2,FALSE
66,62,4,2,4,FALSE
66,62,4,4,4,FALSE
66,62,6,2,3,FALSE
66,62,6,6,7,FALSE
66,62,7,6,1,FALSE
66,63,2,2,298,FALSE
66,63,2,3,4,FALSE
66,63,2,4,5,FALSE
66,63,2,5,2,FALSE
66,63,2,6,1,FALSE
66,63,2,7,1,FALSE
66,63,3,2,5,FALSE
66,63,3,3,4,FALSE
66,63,3,4,1,FALSE
66,63,4,2,3,FALSE
66,63,6,6,4,FALSE
66,63,7,6,1,FALSE
66,63,7,7,2,FALSE
66,63,7,8,1,FALSE
66,64,2,2,379,FALSE
66,64,2,3,4,FALSE
66,64,2,4,5,FALSE
66,64,2,5,1,FALSE
66,64,2,6,1,FALSE
66,64,3,2,8,FALSE
66,64,3,3,1,FALSE
66,64,3,4,1,FALSE
66,64,4,2,8,FALSE
66,64,4,5,1,FALSE
66,64,5,2,1,FALSE
66,64,6,2,1,FALSE
66,64,6,6,8,FALSE
66,64,7,2,1,FALSE
66,64,7,7,2,FALSE
66,64,8,8,1,FALSE
66,65,2,2,474,FALSE
66,65,2,3,8,FALSE
66,65,2,4,3,FALSE
66,65,2,5,2,FALSE
66,65,2,6,1,FALSE
66,65,2,8,1,FALSE
66,65,3,2,7,FALSE
66,65,3,3,5,FALSE
66,65,3,4,1,FALSE
66,65,4,2,6,FALSE
66,65,4,3,1,FALSE
66,65,4,4,2,FALSE
66,65,5,2,2,FALSE
66,65,5,3,1,FALSE
66,65,6,2,1,FALSE
66,65,6,6,8,FALSE
66,65,7,7,2,FALSE
66,65,8,4,1,FALSE
66,65,8,8,1,FALSE
66,66,2,2,855,FALSE
66,66,2,3,3,FALSE
66,66,2,4,12,FALSE
66,66,2,5,3,FALSE
66,66,2,7,1,FALSE
66,66,3,2,9,FALSE
66,66,3,3,10,FALSE
66,66,3,4,1,FALSE
66,66,4,2,8,FALSE
66,66,4,4,3,FALSE
66,66,4,5,1,FALSE
66,66,4,6,1,FALSE
66,66,6,2,2,FALSE
66,66,6,6,13,FALSE
66,66,8,2,3,FALSE
66,66,8,8,4,FALSE
66,67,2,2,1519,FALSE
66,67,2,3,14,FALSE
66,67,2,4,10,FALSE
66,67,2,5,3,FALSE
66,67,2,7,1,FALSE
66,67,2,8,1,FALSE
66,67,3,2,11,FALSE
66,67,3,3,6,FALSE
66,67,4,2,14,FALSE
66,67,4,3,1,FALSE
66,67,4,4,7,FALSE
66,67,4,8,1,FALSE
66,67,5,2,6,FALSE
66,67,6,2,2,FALSE
66,67,6,6,26,FALSE
66,67,7,2,1,FALSE
66,67,7,7,2,FALSE
66,67,8,6,1,FALSE
66,67,8,8,1,FALSE
66,68,2,2,1267,FALSE
66,68,2,3,12,FALSE
66,68,2,4,8,FALSE
66,68,2,5,1,FALSE
66,68,2,8,2,FALSE
66,68,3,2,13,FALSE
66,68,3,3,8,FALSE
66,68,4,2,5,FALSE
66,68,4,4,4,FALSE
66,68,5,2,1,FALSE
66,68,6,2,3,FALSE
66,68,6,4,3,FALSE
66,68,6,6,17,FALSE
66,68,7,2,2,FALSE
66,68,7,4,1,FALSE
66,68,7,7,3,FALSE
66,68,8,2,1,FALSE
66,69,2,2,975,FALSE
66,69,2,3,10,FALSE
66,69,2,4,7,FALSE
66,69,2,5,2,FALSE
66,69,2,7,2,FALSE
66,69,3,2,4,FALSE
66,69,3,3,1,FALSE
66,69,4,2,6,FALSE
66,69,4,4,6,FALSE
66,69,5,2,2,FALSE
66,69,6,3,1,FALSE
66,69,6,6,11,FALSE
66,69,7,7,1,FALSE
66,69,8,8,3,FALSE
66,70,2,2,656,FALSE
66,70,2,3,8,FALSE
66,70,2,4,5,FALSE
66,70,2,5,1,FALSE
66,70,2,6,1,FALSE
66,70,2,7,2,FALSE
66,70,2,8,1,FALSE
66,70,3,2,6,FALSE
66,70,3,3,3,FALSE
66,70,4,2,4,FALSE
66,70,4,4,7,FALSE
66,70,5,2,1,FALSE
66,70,5,3,1,FALSE
66,70,6,2,2,FALSE
66,70,6,6,15,FALSE
66,70,7,2,1,FALSE
66,70,7,6,1,FALSE
66,70,8,8,2,FALSE
66,71,2,2,259,FALSE
66,71,2,3,3,FALSE
66,71,2,4,4,FALSE
66,71,2,6,1,FALSE
66,71,2,7,1,FALSE
66,71,3,2,7,FALSE
66,71,3,3,2,FALSE
66,71,4,2,3,FALSE
66,71,4,4,4,FALSE
66,71,6,2,1,FALSE
66,71,6,6,11,FALSE
66,71,7,5,1,FALSE
66,71,7,7,4,FALSE
66,72,2,2,263,FALSE
66,72,2,3,6,FALSE
66,72,2,4,2,FALSE
66,72,2,6,2,FALSE
66,72,3,2,2,FALSE
66,72,3,3,1,FALSE
66,72,4,2,5,FALSE
66,72,4,4,1,FALSE
66,72,4,6,1,FALSE
66,72,5,5,1,FALSE
66,72,6,6,14,FALSE
66,72,7,6,1,FALSE
66,72,8,4,1,FALSE
66,72,8,8,3,FALSE
66,73,2,2,285,FALSE
66,73,2,3,4,FALSE
66,73,2,5,2,FALSE
66,73,2,6,1,FALSE
66,73,2,7,1,FALSE
66,73,3,2,1,FALSE
66,73,3,3,3,FALSE
66,73,4,2,2,FALSE
66,73,4,4,5,FALSE
66,73,4,6,1,FALSE
66,73,5,2,2,FALSE
66,73,6,4,1,FALSE
66,73,6,5,1,FALSE
66,73,6,6,12,FALSE
66,73,7,2,1,FALSE
66,73,7,7,2,FALSE
66,73,7,8,1,FALSE
66,73,8,8,2,FALSE
66,74,2,2,289,FALSE
66,74,2,3,4,FALSE
66,74,2,4,3,FALSE
66,74,2,5,1,FALSE
66,74,2,6,2,FALSE
66,74,3,2,3,FALSE
66,74,3,3,3,FALSE
66,74,3,6,1,FALSE
66,74,4,2,5,FALSE
66,74,4,4,3,FALSE
66,74,4,5,1,FALSE
66,74,6,2,1,FALSE
66,74,6,6,20,FALSE
66,74,7,2,2,FALSE
66,74,7,3,1,FALSE
66,74,7,7,5,FALSE
66,74,8,8,2,FALSE
66,75,2,2,247,FALSE
66,75,2,3,4,FALSE
66,75,2,4,1,FALSE
66,75,2,5,2,FALSE
66,75,2,6,1,FALSE
66,75,3,2,3,FALSE
66,75,3,6,1,FALSE
66,75,4,2,2,FALSE
66,75,4,4,1,FALSE
66,75,6,2,1,FALSE
66,75,6,6,14,FALSE
66,75,7,5,1,FALSE
66,75,7,7,3,FALSE
66,76,2,2,57,FALSE
66,76,2,4,3,FALSE
66,76,3,2,2,FALSE
66,76,3,3,1,FALSE
66,76,4,2,1,FALSE
66,76,4,4,2,FALSE
66,76,5,2,2,FALSE
66,76,6,6,2,FALSE
66,76,7,7,2,FALSE
66,77,2,2,63,FALSE
66,77,2,3,1,FALSE
66,77,2,4,2,FALSE
66,77,3,3,1,FALSE
66,77,4,4,2,FALSE
66,77,6,6,2,FALSE
66,77,7,7,2,FALSE
66,77,8,8,1,FALSE
66,78,2,2,59,FALSE
66,78,2,3,1,FALSE
66,78,2,4,1,FALSE
66,78,2,7,2,FALSE
66,78,3,2,1,FALSE
66,78,3,4,1,FALSE
66,78,4,4,1,FALSE
66,78,5,2,1,FALSE
66,78,5,7,1,FALSE
66,78,6,2,1,FALSE
66,78,6,6,7,FALSE
66,78,6,8,1,FALSE
66,78,7,7,1,FALSE
66,78,8,6,1,FALSE
66,79,2,2,65,FALSE
66,79,2,3,1,FALSE
66,79,3,2,1,FALSE
66,79,3,3,1,FALSE
66,79,4,4,1,FALSE
66,79,5,2,1,FALSE
66,79,5,5,1,FALSE
66,79,6,2,2,FALSE
66,79,6,6,3,FALSE
66,79,7,7,1,FALSE
66,79,8,8,1,FALSE
66,80,2,2,64,FALSE
66,80,2,3,2,FALSE
66,80,2,4,1,FALSE
66,80,2,6,2,FALSE
66,80,3,2,2,FALSE
66,80,3,3,1,FALSE
66,80,4,2,2,FALSE
66,80,6,6,5,FALSE
66,80,7,7,1,FALSE
66,81,2,2,12,FALSE
66,81,2,4,1,FALSE
66,82,2,2,22,FALSE
66,82,2,4,1,FALSE
66,82,6,6,2,FALSE
66,83,2,2,18,FALSE
66,83,2,6,1,FALSE
66,83,6,6,1,FALSE
66,84,2,2,16,FALSE
66,84,2,4,2,FALSE
66,84,6,6,1,FALSE
66,85,2,2,13,FALSE
66,85,2,3,1,FALSE
66,85,4,2,1,FALSE
66,85,6,6,1,FALSE
66,85,8,6,1,FALSE
66,86,2,2,24,FALSE
66,86,2,4,1,FALSE
66,86,4,4,1,FALSE
66,86,6,6,2,FALSE
67,19,2,2,1,FALSE
67,22,2,2,3,FALSE
67,23,2,2,1,FALSE
67,25,2,2,1,FALSE
67,26,2,2,2,FALSE
67,27,2,2,1,FALSE
67,27,4,2,1,FALSE
67,28,2,2,1,FALSE
67,30,2,2,1,FALSE
67,30,2,4,1,FALSE
67,30,6,6,1,FALSE
67,31,4,4,1,FALSE
67,32,2,6,1,FALSE
67,32,4,5,1,FALSE
67,33,2,2,2,FALSE
67,34,2,2,2,FALSE
67,35,2,2,1,FALSE
67,35,2,4,1,FALSE
67,37,2,2,2,FALSE
67,38,2,2,2,FALSE
67,38,3,4,1,FALSE
67,38,7,7,1,FALSE
67,39,2,2,2,FALSE
67,39,7,7,1,FALSE
67,40,2,2,3,FALSE
67,40,2,6,1,FALSE
67,41,2,2,2,FALSE
67,42,2,2,4,FALSE
67,42,2,5,1,FALSE
67,42,6,2,1,FALSE
67,42,6,6,1,FALSE
67,43,2,2,2,FALSE
67,43,2,7,1,FALSE
67,43,4,6,1,FALSE
67,43,7,2,1,FALSE
67,44,2,2,6,FALSE
67,44,2,4,1,FALSE
67,44,6,4,1,FALSE
67,45,2,2,6,FALSE
67,45,2,3,1,FALSE
67,45,2,4,1,FALSE
67,45,2,7,1,FALSE
67,46,2,2,7,FALSE
67,46,5,2,1,FALSE
67,46,6,6,1,FALSE
67,47,2,2,12,FALSE
67,47,2,4,1,FALSE
67,47,4,2,1,FALSE
67,47,4,4,1,FALSE
67,48,2,2,23,FALSE
67,48,2,5,1,FALSE
67,49,2,2,20,FALSE
67,49,2,4,1,FALSE
67,49,2,6,1,FALSE
67,49,3,2,1,FALSE
67,49,6,6,2,FALSE
67,50,2,2,24,FALSE
67,50,4,2,1,FALSE
67,51,2,2,35,FALSE
67,51,2,4,1,FALSE
67,51,2,6,2,FALSE
67,51,4,2,1,FALSE
67,51,6,8,1,FALSE
67,52,2,2,25,FALSE
67,52,2,4,4,FALSE
67,52,2,6,1,FALSE
67,52,3,2,1,FALSE
67,52,4,4,1,FALSE
67,52,6,6,1,FALSE
67,52,7,7,2,FALSE
67,53,2,2,42,FALSE
67,53,2,5,2,FALSE
67,53,2,6,1,FALSE
67,53,2,7,1,FALSE
67,53,4,2,2,FALSE
67,53,6,6,1,FALSE
67,54,2,2,63,FALSE
67,54,2,4,1,FALSE
67,54,2,6,1,FALSE
67,54,3,2,1,FALSE
67,54,4,2,1,FALSE
67,54,6,6,1,FALSE
67,54,7,7,1,FALSE
67,54,8,2,1,FALSE
67,55,2,2,66,FALSE
67,55,2,3,2,FALSE
67,55,2,4,1,FALSE
67,55,2,6,1,FALSE
67,55,3,2,1,FALSE
67,55,6,6,3,FALSE
67,56,2,2,80,FALSE
67,56,2,3,1,FALSE
67,56,2,4,1,FALSE
67,56,2,5,1,FALSE
67,56,2,6,1,FALSE
67,56,2,7,1,FALSE
67,56,3,2,1,FALSE
67,56,6,2,1,FALSE
67,56,6,6,2,FALSE
67,56,7,2,1,FALSE
67,56,8,2,1,FALSE
67,57,2,2,103,FALSE
67,57,2,3,2,FALSE
67,57,2,4,3,FALSE
67,57,6,2,1,FALSE
67,57,6,6,5,FALSE
67,57,7,7,1,FALSE
67,58,2,2,99,FALSE
67,58,2,3,1,FALSE
67,58,2,4,1,FALSE
67,58,4,2,2,FALSE
67,58,4,4,2,FALSE
67,58,6,2,2,FALSE
67,58,6,4,1,FALSE
67,58,6,6,3,FALSE
67,59,2,2,132,FALSE
67,59,2,4,2,FALSE
67,59,2,5,1,FALSE
67,59,3,3,1,FALSE
67,59,4,2,4,FALSE
67,59,4,4,3,FALSE
67,59,6,2,1,FALSE
67,59,6,6,5,FALSE
67,59,7,7,1,FALSE
67,60,2,2,137,FALSE
67,60,2,4,5,FALSE
67,60,2,6,3,FALSE
67,60,3,2,1,FALSE
67,60,4,3,1,FALSE
67,60,5,4,1,FALSE
67,60,6,6,3,FALSE
67,60,7,5,1,FALSE
67,60,7,7,3,FALSE
67,61,2,2,136,FALSE
67,61,2,3,2,FALSE
67,61,2,4,1,FALSE
67,61,2,6,1,FALSE
67,61,3,2,2,FALSE
67,61,4,2,1,FALSE
67,61,4,4,1,FALSE
67,61,5,2,2,FALSE
67,61,6,2,1,FALSE
67,61,6,6,4,FALSE
67,61,8,7,1,FALSE
67,62,2,2,190,FALSE
67,62,2,3,1,FALSE
67,62,2,4,4,FALSE
67,62,2,5,2,FALSE
67,62,2,6,2,FALSE
67,62,3,2,5,FALSE
67,62,3,3,2,FALSE
67,62,4,2,2,FALSE
67,62,4,4,1,FALSE
67,62,6,2,1,FALSE
67,62,6,6,2,FALSE
67,62,7,7,2,FALSE
67,62,8,8,1,FALSE
67,63,2,2,212,FALSE
67,63,2,3,2,FALSE
67,63,2,4,1,FALSE
67,63,2,5,1,FALSE
67,63,2,6,1,FALSE
67,63,2,7,1,FALSE
67,63,3,2,1,FALSE
67,63,3,3,2,FALSE
67,63,3,4,1,FALSE
67,63,4,2,3,FALSE
67,63,4,4,2,FALSE
67,63,5,2,1,FALSE
67,63,5,5,1,FALSE
67,63,6,6,6,FALSE
67,63,7,5,1,FALSE
67,64,2,2,374,FALSE
67,64,2,3,2,FALSE
67,64,2,4,4,FALSE
67,64,2,6,2,FALSE
67,64,3,2,3,FALSE
67,64,3,3,3,FALSE
67,64,4,2,4,FALSE
67,64,4,4,2,FALSE
67,64,5,5,1,FALSE
67,64,5,6,1,FALSE
67,64,6,6,7,FALSE
67,64,7,7,3,FALSE
67,65,2,2,385,FALSE
67,65,2,3,4,FALSE
67,65,2,4,6,FALSE
67,65,3,2,2,FALSE
67,65,3,3,3,FALSE
67,65,4,2,2,FALSE
67,65,5,2,1,FALSE
67,65,6,2,1,FALSE
67,65,6,6,7,FALSE
67,66,2,2,261,FALSE
67,66,2,3,2,FALSE
67,66,2,4,1,FALSE
67,66,2,5,1,FALSE
67,66,3,2,2,FALSE
67,66,3,3,2,FALSE
67,66,4,2,3,FALSE
67,66,4,4,4,FALSE
67,66,6,2,1,FALSE
67,66,6,6,7,FALSE
67,67,2,2,995,FALSE
67,67,2,3,5,FALSE
67,67,2,4,4,FALSE
67,67,2,5,4,FALSE
67,67,2,6,1,FALSE
67,67,3,2,9,FALSE
67,67,3,3,11,FALSE
67,67,4,2,7,FALSE
67,67,4,4,4,FALSE
67,67,5,5,2,FALSE
67,67,6,2,3,FALSE
67,67,6,6,10,FALSE
67,67,7,7,3,FALSE
67,67,8,2,1,FALSE
67,67,8,8,1,FALSE
67,68,2,2,1581,FALSE
67,68,2,3,9,FALSE
67,68,2,4,11,FALSE
67,68,2,6,2,FALSE
67,68,2,7,2,FALSE
67,68,2,8,1,FALSE
67,68,3,2,11,FALSE
67,68,3,3,9,FALSE
67,68,3,4,1,FALSE
67,68,3,6,1,FALSE
67,68,4,2,11,FALSE
67,68,4,3,2,FALSE
67,68,4,4,9,FALSE
67,68,4,6,2,FALSE
67,68,5,2,4,FALSE
67,68,5,4,1,FALSE
67,68,6,6,19,FALSE
67,68,7,2,1,FALSE
67,68,7,7,3,FALSE
67,68,8,2,2,FALSE
67,69,2,2,1378,FALSE
67,69,2,3,14,FALSE
67,69,2,4,11,FALSE
67,69,2,5,4,FALSE
67,69,2,6,2,FALSE
67,69,2,7,1,FALSE
67,69,2,8,2,FALSE
67,69,3,2,10,FALSE
67,69,3,3,9,FALSE
67,69,4,2,12,FALSE
67,69,4,4,6,FALSE
67,69,5,2,3,FALSE
67,69,5,3,1,FALSE
67,69,6,6,13,FALSE
67,69,7,2,2,FALSE
67,69,7,7,3,FALSE
67,69,8,2,2,FALSE
67,69,8,8,1,FALSE
67,70,2,2,938,FALSE
67,70,2,3,12,FALSE
67,70,2,4,10,FALSE
67,70,2,5,1,FALSE
67,70,2,6,1,FALSE
67,70,2,7,1,FALSE
67,70,2,8,2,FALSE
67,70,3,2,11,FALSE
67,70,3,3,3,FALSE
67,70,4,2,4,FALSE
67,70,4,4,6,FALSE
67,70,6,5,1,FALSE
67,70,6,6,17,FALSE
67,70,7,7,7,FALSE
67,70,8,8,1,FALSE
67,71,2,2,452,FALSE
67,71,2,3,4,FALSE
67,71,2,4,5,FALSE
67,71,2,5,1,FALSE
67,71,2,6,1,FALSE
67,71,3,2,3,FALSE
67,71,3,3,2,FALSE
67,71,4,2,7,FALSE
67,71,4,4,3,FALSE
67,71,5,2,1,FALSE
67,71,5,6,1,FALSE
67,71,6,5,1,FALSE
67,71,6,6,14,FALSE
67,71,7,7,3,FALSE
67,71,8,8,1,FALSE
67,72,2,2,428,FALSE
67,72,2,3,4,FALSE
67,72,2,4,4,FALSE
67,72,2,5,1,FALSE
67,72,2,6,4,FALSE
67,72,2,8,1,FALSE
67,72,3,2,1,FALSE
67,72,3,3,5,FALSE
67,72,4,2,4,FALSE
67,72,4,4,6,FALSE
67,72,6,2,1,FALSE
67,72,6,6,10,FALSE
67,72,7,7,1,FALSE
67,72,8,2,1,FALSE
67,73,2,2,435,FALSE
67,73,2,3,7,FALSE
67,73,2,4,4,FALSE
67,73,2,6,2,FALSE
67,73,3,2,6,FALSE
67,73,3,3,1,FALSE
67,73,4,2,6,FALSE
67,73,4,4,2,FALSE
67,73,4,6,1,FALSE
67,73,5,2,1,FALSE
67,73,5,5,2,FALSE
67,73,6,6,9,FALSE
67,73,7,7,2,FALSE
67,73,8,2,1,FALSE
67,73,8,8,2,FALSE
67,74,2,2,438,FALSE
67,74,2,3,3,FALSE
67,74,2,4,1,FALSE
67,74,2,6,3,FALSE
67,74,2,7,1,FALSE
67,74,2,8,1,FALSE
67,74,3,2,3,FALSE
67,74,3,3,5,FALSE
67,74,4,2,4,FALSE
67,74,4,4,8,FALSE
67,74,5,5,1,FALSE
67,74,5,6,1,FALSE
67,74,6,6,17,FALSE
67,74,7,6,1,FALSE
67,74,7,7,1,FALSE
67,74,8,8,2,FALSE
67,75,2,2,404,FALSE
67,75,2,3,9,FALSE
67,75,2,5,1,FALSE
67,75,2,6,1,FALSE
67,75,2,7,1,FALSE
67,75,3,2,4,FALSE
67,75,3,3,4,FALSE
67,75,4,2,4,FALSE
67,75,4,4,2,FALSE
67,75,6,2,1,FALSE
67,75,6,6,10,FALSE
67,75,7,3,1,FALSE
67,75,7,7,5,FALSE
67,75,8,4,1,FALSE
67,76,2,2,97,FALSE
67,76,2,3,3,FALSE
67,76,2,4,2,FALSE
67,76,2,6,1,FALSE
